,order_id,year,month,day,customer_id,product_id,product_price,discount_percent,is_returned,rating,shipping_cost,payment_method_id,traffic_source_id,revenue,profit
35134,35135,2025,4,3,44053,6627,208.17,5,1,2.2,23.32,5,3,197.76,174.44
35135,35136,2023,3,6,41147,2294,544.94,5,0,4.3,24.85,3,2,517.69,492.84
35136,35137,2024,3,4,35335,4888,337.67,30,0,2.5,10.93,3,1,709.11,698.18
35137,35138,2023,11,6,12479,6777,37.83,25,1,2.6,24.62,1,4,56.74,32.12
35138,35139,2024,12,6,10209,4145,132.91,10,0,1.8,21.75,1,1,358.86,337.11
35139,35140,2025,5,3,30396,5869,614.96,15,0,4.1,12.98,4,4,2090.88,2077.9
35140,35141,2024,3,5,40338,1020,431.63,5,0,3.9,3.7,5,5,2050.25,2046.55
35141,35142,2023,6,10,28362,5886,469.3,30,1,4.1,5.13,2,4,985.53,980.4
35142,35143,2023,11,2,32283,1912,227.34,15,0,3.1,10.07,3,3,772.96,762.89
35143,35144,2023,12,27,29539,6670,484.29,15,1,2.7,8.76,5,1,823.3,814.54
35144,35145,2023,10,5,41282,5414,427.16,40,0,1.3,2.35,5,1,512.6,510.25
35145,35146,2023,10,23,48802,5705,377.34,5,0,2.1,16.61,3,2,1433.88,1417.27
35146,35147,2024,7,4,46856,3368,184.12,25,0,1.1,15.97,1,2,276.18,260.21
35147,35148,2025,5,22,19912,7801,568.63,10,0,2.7,24.48,5,2,2558.85,2534.37
35148,35149,2023,6,18,46943,5898,437.74,25,0,2.8,4.98,2,1,984.9,979.92
35149,35150,2024,4,3,17486,6482,358.55,25,1,3.2,3.66,2,3,268.91,265.25
35150,35151,2024,8,2,40580,2582,493.65,15,0,4.3,23.94,3,2,1258.8,1234.86
35151,35152,2023,1,7,22725,2602,290.14,30,0,4.3,22.08,1,1,1015.5,993.42
35152,35153,2024,8,19,34430,5672,579.18,30,0,3.2,18.18,3,4,810.86,792.68
35153,35154,2024,12,11,18425,2154,668.52,5,0,3.2,13.91,5,1,2540.36,2526.45
35154,35155,2023,5,12,20245,1209,749.47,5,1,2.1,7.05,4,2,2848.0,2840.95
35155,35156,2024,8,10,10801,4086,274.29,20,1,3.0,14.99,3,2,219.43,204.44
35156,35157,2025,1,31,43292,3426,392.14,0,0,3.9,12.63,5,1,1568.56,1555.93
35157,35158,2023,12,13,33332,5493,350.6,15,0,1.5,2.85,2,3,596.02,593.17
35158,35159,2024,12,21,20192,1548,95.2,30,0,1.9,4.51,5,4,133.28,128.77
35159,35160,2024,8,18,34997,6621,283.66,40,0,1.6,21.13,5,3,510.6,489.47
35160,35161,2025,1,4,18420,6392,635.39,25,1,4.8,9.2,4,3,1429.62,1420.42
35161,35162,2023,9,10,37550,1987,239.24,20,0,3.1,2.47,3,2,191.39,188.92
35162,35163,2024,2,14,18129,3319,255.89,0,0,3.6,12.96,5,1,511.78,498.82
35163,35164,2024,6,26,38013,7428,190.37,0,1,1.9,17.16,5,2,190.37,173.21
35164,35165,2023,12,21,44258,4986,543.27,20,1,4.0,19.76,4,4,2173.1,2153.34
35165,35166,2024,12,13,27106,2239,330.49,20,0,4.1,5.07,3,1,264.39,259.32
35166,35167,2024,7,17,35403,1019,164.9,40,0,2.4,14.13,3,3,395.76,381.63
35167,35168,2024,1,3,15012,4931,755.55,0,0,4.9,16.02,5,5,755.55,739.53
35168,35169,2024,8,6,47035,6782,592.1,10,0,2.1,15.22,2,2,1598.67,1583.45
35169,35170,2024,5,25,16939,6061,293.17,40,0,1.7,14.11,1,1,175.9,161.79
35170,35171,2024,6,16,48840,2395,262.92,25,0,4.1,8.1,1,4,788.76,780.66
35171,35172,2024,6,11,17808,6502,647.08,15,1,3.5,12.06,4,5,550.02,537.96
35172,35173,2024,6,11,19186,7983,196.56,15,0,4.5,14.37,4,3,501.24,486.87
35173,35174,2024,2,6,17687,6230,61.1,25,0,2.9,22.58,3,5,91.64,69.06
35174,35175,2023,6,24,11996,2418,518.99,15,0,2.2,5.06,5,4,1764.56,1759.5
35175,35176,2025,4,3,35534,5406,230.42,20,0,1.6,15.26,2,2,368.68,353.42
35176,35177,2025,4,29,42210,2724,112.18,15,1,3.8,4.04,3,2,95.35,91.31
35177,35178,2023,3,19,37970,5489,693.5,0,0,3.9,10.69,5,2,3467.5,3456.81
35178,35179,2024,3,15,30729,1784,646.65,25,0,4.4,21.87,5,1,484.99,463.12
35179,35180,2025,1,21,28330,6963,488.05,5,1,3.8,14.33,4,4,1390.95,1376.62
35180,35181,2024,7,2,45601,4954,243.45,15,1,3.8,2.87,2,5,620.79,617.92
35181,35182,2023,8,20,19250,2296,300.38,10,0,3.5,5.07,4,2,540.68,535.61
35182,35183,2024,2,4,14476,7954,61.67,0,1,1.2,4.85,4,2,185.01,180.16
35183,35184,2023,8,1,46449,2945,734.23,15,0,2.9,14.93,5,3,1248.2,1233.27
35184,35185,2023,7,12,42733,6271,277.4,25,1,1.9,8.94,3,5,416.1,407.16
35185,35186,2024,7,25,18830,7593,91.58,15,0,4.1,7.97,3,1,77.84,69.87
35186,35187,2024,12,1,12043,7433,659.52,15,1,2.2,24.69,1,1,1121.18,1096.49
35187,35188,2023,9,24,33636,6343,738.42,15,0,1.7,11.22,3,3,1882.98,1871.76
35188,35189,2023,5,6,23010,4824,404.67,30,0,2.4,8.01,3,4,1133.08,1125.07
35189,35190,2024,12,15,13626,1087,209.55,20,0,1.5,13.6,5,5,167.64,154.04
35190,35191,2025,4,13,10239,4312,436.23,10,0,1.3,18.55,3,1,392.61,374.06
35191,35192,2024,1,17,48951,6887,395.58,30,1,3.8,20.85,2,5,276.91,256.06
35192,35193,2024,6,27,41453,4293,94.32,0,1,2.6,12.81,5,1,188.64,175.83
35193,35194,2024,5,16,12871,3509,517.61,15,0,2.7,8.06,4,4,879.94,871.88
35194,35195,2024,2,7,44970,1313,385.81,15,1,1.8,3.28,4,2,655.88,652.6
35195,35196,2025,4,3,43939,6973,534.31,25,0,2.4,6.41,1,4,801.46,795.05
35196,35197,2023,9,18,10717,1381,231.66,30,0,2.6,7.32,1,2,648.64,641.32
35197,35198,2024,1,22,14920,6375,734.36,25,0,1.6,17.97,3,3,2203.08,2185.11
35198,35199,2024,2,16,34086,4327,473.85,25,1,1.6,5.94,3,3,1776.95,1771.01
35199,35200,2023,12,12,14203,2116,506.46,10,0,4.7,24.04,1,1,1823.24,1799.2
35200,35201,2023,4,4,17851,4571,679.82,15,0,4.5,4.31,1,4,1155.7,1151.39
35201,35202,2023,11,24,10038,5593,138.9,10,0,2.2,17.74,4,5,375.03,357.29
35202,35203,2023,4,10,19769,3131,650.52,15,0,4.5,7.74,5,1,2764.7,2756.96
35203,35204,2025,3,7,45549,7927,749.53,40,1,2.8,16.7,1,4,1798.88,1782.18
35204,35205,2024,4,5,10047,4983,345.6,20,0,2.6,23.82,5,3,276.48,252.66
35205,35206,2023,11,11,32359,3247,107.27,5,0,1.5,22.57,4,4,509.55,486.98
35206,35207,2023,1,25,29933,3689,456.45,25,0,1.7,23.61,1,3,1027.02,1003.41
35207,35208,2024,5,8,32050,4287,522.03,5,1,4.3,7.73,4,4,991.86,984.13
35208,35209,2023,12,19,29236,6839,558.47,15,1,4.9,19.62,3,3,2373.5,2353.88
35209,35210,2025,5,18,29440,2833,777.45,0,0,4.4,22.18,2,1,1554.9,1532.72
35210,35211,2023,4,27,27167,2786,115.6,40,0,3.4,10.59,2,4,69.36,58.77
35211,35212,2023,7,18,18081,2775,619.63,20,0,1.7,12.76,5,5,2478.5,2465.74
35212,35213,2023,10,6,31505,1003,233.02,40,0,4.1,16.86,2,5,419.43,402.57
35213,35214,2024,8,4,49988,3569,710.73,10,0,4.8,12.1,4,5,1279.32,1267.22
35214,35215,2025,4,26,35659,4698,637.01,30,0,3.5,4.03,1,4,1337.73,1333.7
35215,35216,2023,3,20,27343,3838,246.02,40,0,2.9,17.1,1,1,147.61,130.51
35216,35217,2024,2,28,42416,3253,364.05,20,0,4.0,2.36,5,3,1456.2,1453.84
35217,35218,2023,12,20,25656,6015,62.87,0,0,4.9,13.85,4,3,314.35,300.5
35218,35219,2024,6,9,17000,4145,776.16,5,0,2.0,2.75,5,5,3686.75,3684.0
35219,35220,2024,6,24,21011,7622,742.4,0,1,2.5,16.92,1,1,742.4,725.48
35220,35221,2024,10,17,38271,5923,791.95,40,0,3.2,3.86,1,2,1425.51,1421.65
35221,35222,2024,4,21,43411,6593,728.86,25,0,4.2,19.24,3,5,2733.2,2713.96
35222,35223,2025,5,4,30062,2818,49.56,5,0,2.0,24.72,4,5,141.24,116.52
35223,35224,2023,1,10,26112,1603,663.8,40,0,3.6,19.48,5,3,796.56,777.08
35224,35225,2024,7,12,42206,5564,778.52,30,0,1.9,4.82,5,2,544.96,540.14
35225,35226,2024,5,17,27539,7221,37.37,0,0,3.6,7.81,1,4,149.48,141.67
35226,35227,2023,9,17,42499,2798,795.8,15,1,2.5,20.71,5,4,676.43,655.72
35227,35228,2024,6,7,12102,4110,544.97,25,0,2.3,9.79,4,4,408.73,398.94
35228,35229,2025,3,20,21972,6317,154.21,25,0,2.1,3.33,2,4,462.64,459.31
35229,35230,2025,1,7,35682,3850,168.9,20,1,1.4,2.36,4,3,270.24,267.88
35230,35231,2025,2,10,13359,2423,683.6,40,1,2.0,15.39,5,2,1640.64,1625.25
35231,35232,2024,8,18,27787,5761,20.2,30,1,2.1,20.72,2,2,56.56,35.84
35232,35233,2025,5,9,13385,3371,219.92,25,0,2.4,10.2,4,3,659.76,649.56
35233,35234,2025,5,9,26840,1956,353.45,40,0,3.5,2.36,4,2,424.14,421.78
35234,35235,2023,1,6,19406,6257,341.44,25,0,1.8,7.63,4,4,1024.32,1016.69
35235,35236,2025,1,28,10244,5456,29.39,20,0,3.7,19.26,1,1,70.53,51.27
35236,35237,2023,2,4,31257,6017,82.2,25,0,4.9,7.1,1,3,308.25,301.15
35237,35238,2023,6,24,14356,7668,474.49,10,1,1.1,14.29,3,1,427.04,412.75
35238,35239,2024,3,17,47020,3346,69.35,25,0,3.1,15.44,3,5,156.03,140.59
35239,35240,2024,7,30,37782,1116,437.4,10,0,2.9,13.1,3,5,1968.3,1955.2
35240,35241,2023,5,27,40606,1881,140.55,20,0,3.9,5.71,1,4,224.88,219.17
35241,35242,2024,7,22,48153,2991,635.63,5,0,5.0,5.62,2,5,1811.55,1805.93
35242,35243,2023,7,12,34970,2946,401.31,15,0,2.5,4.79,5,4,1023.33,1018.54
35243,35244,2023,1,13,47175,2547,557.49,10,0,2.2,13.37,3,5,2508.7,2495.33
35244,35245,2024,6,13,24375,7074,602.8,40,0,2.7,11.81,1,1,361.68,349.87
35245,35246,2023,9,3,32774,2705,157.02,40,0,2.0,18.61,2,3,94.21,75.6
35246,35247,2024,11,5,33508,4743,527.64,30,0,3.0,19.18,2,2,1846.75,1827.57
35247,35248,2025,5,4,43371,1655,535.56,40,0,4.0,21.36,1,3,1285.36,1264.0
35248,35249,2023,4,24,43500,2146,286.76,0,1,2.7,15.25,5,2,573.52,558.27
35249,35250,2025,3,4,48604,1966,377.2,15,0,5.0,14.67,3,3,1282.48,1267.81
35250,35251,2023,8,21,49537,3527,562.04,10,0,1.3,13.85,5,1,1011.68,997.83
35251,35252,2024,11,8,25953,7746,155.96,10,0,3.5,21.86,3,2,140.36,118.5
35252,35253,2023,11,18,48298,4409,421.13,30,0,3.3,21.13,1,4,294.79,273.66
35253,35254,2024,6,21,15506,4752,338.09,15,0,1.9,21.32,2,1,1436.9,1415.58
35254,35255,2023,5,6,36133,2269,299.16,5,0,4.2,2.87,4,3,1136.8,1133.93
35255,35256,2023,11,9,37856,1302,670.64,30,0,3.5,16.38,5,1,1877.8,1861.42
35256,35257,2024,5,25,27852,2674,509.86,0,1,2.0,15.1,1,1,1529.58,1514.48
35257,35258,2024,4,28,25119,4447,735.47,10,1,4.1,21.58,1,1,3309.6,3288.02
35258,35259,2023,10,8,44683,5454,374.34,15,0,1.6,3.63,5,2,1590.95,1587.32
35259,35260,2025,3,8,13396,5851,728.97,25,0,3.2,23.03,5,3,1093.46,1070.43
35260,35261,2023,10,10,18831,6694,382.55,10,0,1.7,24.21,2,4,344.3,320.09
35261,35262,2024,10,12,16474,1348,489.04,30,1,2.6,13.73,4,5,1711.65,1697.92
35262,35263,2024,9,4,37051,3175,108.0,25,0,2.5,20.31,3,3,405.0,384.69
35263,35264,2024,1,27,16883,3499,362.77,25,0,2.8,11.2,5,2,272.08,260.88
35264,35265,2024,6,6,49405,5973,38.64,10,0,1.1,6.97,1,3,69.56,62.59
35265,35266,2024,1,17,38905,2808,295.69,15,1,1.4,23.16,4,2,754.02,730.86
35266,35267,2023,8,4,29303,7898,685.75,5,0,4.2,3.34,1,3,651.46,648.12
35267,35268,2024,6,25,35782,5337,88.83,20,0,3.2,16.61,1,2,71.06,54.45
35268,35269,2024,8,28,22378,5760,741.64,25,0,2.6,19.18,1,5,556.23,537.05
35269,35270,2023,4,26,11132,5473,221.94,10,0,4.7,16.09,1,5,599.25,583.16
35270,35271,2024,5,23,43272,4130,101.87,25,1,4.4,18.46,5,4,382.0,363.54
35271,35272,2024,5,14,41756,7885,634.17,0,0,3.6,19.49,5,4,1268.34,1248.85
35272,35273,2023,9,28,40156,7180,643.61,40,0,3.2,5.88,2,4,386.17,380.29
35273,35274,2024,3,15,32709,4657,360.28,15,0,3.7,13.93,3,3,1224.96,1211.03
35274,35275,2023,10,18,35383,6813,22.94,25,0,2.5,22.82,1,4,17.21,-5.61
35275,35276,2023,2,8,25336,1483,143.27,10,0,1.5,24.45,4,4,386.82,362.37
35276,35277,2023,1,24,26265,3155,144.16,5,0,1.0,16.13,3,1,547.8,531.67
35277,35278,2025,2,14,23916,7254,309.1,30,0,4.4,21.31,2,2,216.37,195.06
35278,35279,2023,2,12,20375,5047,192.79,10,1,2.5,22.68,1,5,694.04,671.36
35279,35280,2023,6,19,22173,3571,740.17,5,0,4.3,24.79,3,4,1406.32,1381.53
35280,35281,2023,12,6,15660,3448,219.95,30,0,3.4,12.94,1,5,307.92,294.98
35281,35282,2023,6,18,17896,6896,447.3,40,0,3.9,15.36,3,3,536.76,521.4
35282,35283,2025,3,25,45357,3538,276.63,20,0,1.4,11.58,2,4,442.6,431.02
35283,35284,2024,6,21,17415,4047,260.7,40,0,3.5,3.48,5,5,782.1,778.62
35284,35285,2024,11,22,30699,3847,535.43,40,0,3.8,7.63,4,3,1285.04,1277.41
35285,35286,2024,4,16,45785,5334,638.99,10,0,3.1,4.75,5,4,1150.18,1145.43
35286,35287,2024,10,23,20798,4665,507.7,40,0,4.5,2.61,5,5,304.62,302.01
35287,35288,2024,10,6,28295,7072,456.51,10,0,3.1,11.3,5,1,1232.58,1221.28
35288,35289,2023,5,23,15565,5567,334.54,15,1,3.7,10.67,3,2,1421.8,1411.13
35289,35290,2024,11,6,48031,2927,281.43,15,0,4.7,22.13,2,1,956.88,934.75
35290,35291,2023,4,11,14124,4690,683.39,25,0,4.2,23.77,4,1,512.54,488.77
35291,35292,2024,7,28,35337,1160,668.88,15,0,1.9,3.07,1,1,568.55,565.48
35292,35293,2024,8,27,30600,7127,565.35,30,0,4.5,18.71,5,1,1187.22,1168.51
35293,35294,2024,12,19,18206,4467,445.25,40,0,2.6,17.83,3,3,1068.6,1050.77
35294,35295,2024,4,19,20459,5257,739.33,10,0,2.3,17.6,2,2,1996.2,1978.6
35295,35296,2023,11,7,22594,6314,187.98,30,0,4.5,3.33,5,4,131.59,128.26
35296,35297,2024,8,6,31303,7067,475.52,15,1,1.5,15.04,5,1,404.19,389.15
35297,35298,2023,3,1,30951,4712,535.15,0,0,2.5,20.97,4,2,2140.6,2119.63
35298,35299,2023,1,29,44473,3460,416.77,30,1,4.9,18.33,4,1,875.22,856.89
35299,35300,2024,6,14,34467,6252,71.63,30,0,1.0,20.45,4,3,250.7,230.25
35300,35301,2023,3,14,45502,4621,759.13,20,0,3.5,14.07,5,3,1821.9,1807.83
35301,35302,2024,1,29,20588,3580,278.9,15,0,3.1,22.7,5,5,237.06,214.36
35302,35303,2025,5,18,14097,6178,492.63,0,0,4.7,21.58,4,2,2463.15,2441.57
35303,35304,2024,1,29,43823,7007,323.46,30,0,4.2,10.64,3,4,226.42,215.78
35304,35305,2025,1,27,47742,5701,390.69,30,0,3.7,10.36,2,3,546.96,536.6
35305,35306,2024,4,25,44101,1787,508.52,10,0,2.5,13.35,1,1,1830.68,1817.33
35306,35307,2024,4,17,34361,4934,487.74,40,0,1.4,4.9,5,3,877.92,873.02
35307,35308,2023,11,9,48557,7103,202.81,0,0,1.0,5.65,3,5,608.43,602.78
35308,35309,2024,3,13,46104,7186,23.93,20,0,4.8,17.14,4,1,38.28,21.14
35309,35310,2023,11,20,20514,1231,609.06,25,0,4.4,15.68,5,3,913.58,897.9
35310,35311,2023,3,28,10645,7461,577.17,0,0,4.0,14.94,2,2,1154.34,1139.4
35311,35312,2023,12,25,26327,7052,483.09,15,0,2.5,5.13,3,4,821.26,816.13
35312,35313,2024,11,25,36977,5865,742.53,5,0,4.2,8.51,2,2,2116.2,2107.69
35313,35314,2023,7,16,22729,4882,628.78,20,0,2.0,24.43,1,5,1006.04,981.61
35314,35315,2025,1,25,12816,2821,319.33,20,0,3.9,23.47,5,1,1021.84,998.37
35315,35316,2025,4,19,29852,4238,605.03,10,0,2.1,19.41,3,3,1633.59,1614.18
35316,35317,2024,1,20,27564,5289,25.28,40,0,2.0,4.81,1,2,45.51,40.7
35317,35318,2023,4,28,14289,1996,209.01,40,1,3.4,2.76,2,5,125.41,122.65
35318,35319,2024,5,12,30904,7658,769.24,30,0,2.1,16.22,3,2,2153.88,2137.66
35319,35320,2025,6,2,28214,7859,375.07,30,0,4.8,7.97,4,5,1312.75,1304.78
35320,35321,2024,4,6,19016,5706,601.81,5,0,4.6,4.63,3,5,2286.88,2282.25
35321,35322,2024,5,10,28974,4712,744.23,0,0,3.7,24.85,1,3,2232.69,2207.84
35322,35323,2024,8,16,18204,6916,424.02,30,1,3.0,16.88,4,4,890.43,873.55
35323,35324,2023,9,4,32598,2763,211.84,0,0,3.8,10.19,5,5,211.84,201.65
35324,35325,2023,8,22,45890,6896,488.62,5,0,4.3,6.29,2,2,928.38,922.09
35325,35326,2024,2,21,14672,7795,49.03,0,0,1.3,2.52,2,1,196.12,193.6
35326,35327,2024,4,11,47420,6944,366.0,30,0,2.9,12.08,4,3,1281.0,1268.92
35327,35328,2024,4,26,44795,4989,574.95,20,0,4.2,8.14,3,2,1379.88,1371.74
35328,35329,2023,12,31,47428,7506,90.71,20,0,4.3,22.76,4,5,72.57,49.81
35329,35330,2023,6,2,14536,6580,511.55,15,0,1.9,21.15,3,2,1739.28,1718.13
35330,35331,2023,9,29,19497,7771,20.54,20,0,3.0,22.12,3,2,65.72,43.6
35331,35332,2024,1,27,10143,6030,226.27,40,0,2.5,14.16,1,1,678.8,664.64
35332,35333,2024,6,30,21019,3899,56.88,40,0,4.1,8.75,4,2,136.52,127.77
35333,35334,2024,12,25,30213,3993,582.5,30,1,2.3,22.43,5,1,1631.0,1608.57
35334,35335,2024,12,23,43039,6859,673.22,0,0,4.5,21.32,4,4,673.22,651.9
35335,35336,2024,3,5,48234,3669,595.95,40,0,3.0,14.87,3,4,1072.71,1057.84
35336,35337,2024,10,12,13123,5078,247.09,25,0,4.8,3.66,1,5,741.28,737.62
35337,35338,2023,7,8,17896,6051,380.27,15,0,4.6,17.84,5,2,646.46,628.62
35338,35339,2025,3,22,12642,3467,328.87,30,0,3.0,19.09,3,3,1151.05,1131.96
35339,35340,2023,9,9,48342,5441,115.88,40,0,3.0,5.08,1,3,347.65,342.57
35340,35341,2024,1,30,27913,3519,462.52,40,0,4.3,18.1,2,2,832.53,814.43
35341,35342,2024,10,23,12635,5029,309.12,15,1,1.6,19.37,1,4,525.5,506.13
35342,35343,2025,5,2,23425,3617,364.57,20,0,1.2,13.92,4,2,291.66,277.74
35343,35344,2023,8,7,41289,6287,196.42,30,0,4.6,5.08,2,5,549.96,544.88
35344,35345,2024,8,16,26038,2579,345.71,5,0,2.0,17.87,4,1,1313.68,1295.81
35345,35346,2023,7,9,49680,3427,259.13,10,0,2.8,15.45,1,4,699.66,684.21
35346,35347,2023,8,22,28927,1098,22.25,10,0,1.8,6.09,4,2,60.09,54.0
35347,35348,2024,11,18,25705,7611,665.76,15,0,3.0,4.26,5,4,565.9,561.64
35348,35349,2023,8,20,14695,5414,325.74,20,0,2.9,17.48,1,3,781.77,764.29
35349,35350,2023,12,24,30668,6908,445.63,25,1,3.0,9.42,1,1,1336.88,1327.46
35350,35351,2024,4,22,15693,6775,13.57,0,0,4.9,23.5,3,5,54.28,30.78
35351,35352,2024,7,28,42464,5961,595.68,10,0,4.4,15.53,1,4,2680.55,2665.02
35352,35353,2024,3,4,38547,6699,541.86,20,0,2.7,7.48,5,1,1733.96,1726.48
35353,35354,2023,8,25,43999,5615,446.73,10,1,1.0,13.3,1,1,2010.3,1997.0
35354,35355,2023,2,2,14579,4373,118.98,30,0,2.6,2.63,5,3,249.87,247.24
35355,35356,2023,8,1,37716,6521,703.49,20,0,3.5,13.78,3,3,2813.95,2800.17
35356,35357,2024,7,25,17236,6526,658.83,40,1,1.8,6.19,2,5,1976.5,1970.31
35357,35358,2024,1,14,40864,7481,534.2,20,0,3.7,8.26,4,4,854.72,846.46
35358,35359,2023,1,2,16740,2060,521.25,15,1,3.0,17.34,3,5,443.06,425.72
35359,35360,2024,3,25,15808,7719,603.06,20,0,3.8,4.07,4,1,964.9,960.83
35360,35361,2024,7,22,46274,1079,686.71,40,0,3.5,19.22,5,1,1236.09,1216.87
35361,35362,2024,3,2,28233,6849,552.09,30,0,2.2,20.29,3,4,1545.84,1525.55
35362,35363,2025,3,23,22649,1217,687.31,0,0,1.6,8.93,3,2,3436.55,3427.62
35363,35364,2025,3,9,44537,2105,259.51,40,0,3.6,17.69,5,3,155.71,138.02
35364,35365,2024,10,11,33206,7834,590.03,0,0,3.8,13.33,2,3,2950.15,2936.82
35365,35366,2023,10,6,32245,2314,462.49,0,0,4.0,10.04,2,4,1387.47,1377.43
35366,35367,2023,8,2,47830,7163,516.53,25,0,3.7,10.75,3,2,774.8,764.05
35367,35368,2025,1,20,45932,3170,676.65,25,0,4.0,20.01,5,3,1014.98,994.97
35368,35369,2023,10,12,45593,4859,79.39,0,0,2.4,17.12,2,3,158.78,141.66
35369,35370,2024,6,26,17816,2098,533.41,10,0,2.5,21.01,5,2,2400.35,2379.34
35370,35371,2024,12,18,33237,1574,207.71,25,0,2.0,5.82,1,1,467.34,461.52
35371,35372,2023,10,1,48675,1353,149.48,30,0,3.9,3.92,1,2,523.2,519.28
35372,35373,2023,1,11,15695,5876,721.21,40,1,3.8,12.01,3,3,2163.65,2151.64
35373,35374,2025,5,20,42596,5059,623.19,30,0,2.0,22.13,3,3,872.46,850.33
35374,35375,2023,2,16,13135,2350,260.91,20,0,3.5,4.54,1,1,208.73,204.19
35375,35376,2024,5,29,49215,5448,459.32,20,0,4.9,18.83,5,1,1469.84,1451.01
35376,35377,2024,10,3,26575,3133,644.75,5,0,1.1,13.64,5,5,612.51,598.87
35377,35378,2024,3,13,42066,5250,455.24,20,0,1.7,18.5,5,1,364.19,345.69
35378,35379,2024,8,6,11296,5958,181.03,15,0,2.1,2.21,3,2,153.88,151.67
35379,35380,2024,11,1,16849,1423,586.34,25,0,2.5,14.35,3,2,439.76,425.41
35380,35381,2024,3,2,15993,6061,610.2,10,1,1.5,19.91,2,5,1098.36,1078.45
35381,35382,2024,3,7,37773,1999,557.44,30,0,2.1,16.46,5,1,780.42,763.96
35382,35383,2023,5,10,28635,5922,91.12,40,1,4.4,19.59,2,1,164.01,144.42
35383,35384,2023,1,22,22005,6532,768.94,20,1,3.7,13.76,3,5,1845.45,1831.69
35384,35385,2025,6,10,40179,4997,439.62,15,0,4.9,2.57,3,2,373.68,371.11
35385,35386,2024,1,24,45929,2750,491.09,10,1,3.7,9.48,4,2,883.96,874.48
35386,35387,2023,5,15,12087,3850,200.51,10,0,3.0,16.15,3,4,360.92,344.77
35387,35388,2024,6,15,35699,4423,438.51,30,0,1.9,21.39,2,1,613.92,592.53
35388,35389,2023,8,8,37948,1493,376.34,10,0,4.0,12.98,4,1,1354.84,1341.86
35389,35390,2023,11,29,25205,2206,436.37,0,0,4.9,24.59,1,5,1309.11,1284.52
35390,35391,2023,5,10,35843,2348,633.02,15,0,2.0,2.69,3,4,2152.28,2149.59
35391,35392,2023,2,1,34911,2794,585.31,40,0,1.7,17.03,5,3,1755.95,1738.92
35392,35393,2024,8,24,17673,1169,665.4,15,1,1.8,14.32,2,3,2262.36,2248.04
35393,35394,2025,2,9,42074,4883,222.31,30,1,2.6,10.36,2,3,466.86,456.5
35394,35395,2024,2,29,10499,3418,143.69,5,0,2.3,4.85,1,3,546.04,541.19
35395,35396,2023,10,25,41825,7350,126.07,40,1,3.9,9.57,5,2,302.56,292.99
35396,35397,2024,5,18,20976,2217,600.29,20,0,1.4,15.53,1,3,1440.69,1425.16
35397,35398,2025,4,24,44614,6814,386.49,20,0,1.5,7.2,3,1,927.57,920.37
35398,35399,2025,1,30,23352,4102,9.47,5,0,1.7,4.71,1,1,36.0,31.29
35399,35400,2024,11,15,30238,2696,550.06,20,0,2.4,19.05,2,1,880.1,861.05
35400,35401,2023,12,23,19123,6088,35.5,5,1,2.3,18.7,1,4,67.44,48.74
35401,35402,2024,3,30,45392,5749,82.74,20,0,1.4,9.52,1,5,132.38,122.86
35402,35403,2024,2,5,29333,5084,263.75,0,0,4.7,7.58,3,1,263.75,256.17
35403,35404,2025,6,14,37978,3269,62.85,10,0,4.5,7.39,3,5,169.71,162.32
35404,35405,2024,7,12,14954,5334,289.77,0,0,4.4,21.22,4,2,1159.08,1137.86
35405,35406,2024,12,9,16217,7576,499.12,20,0,1.5,11.28,1,5,1597.2,1585.92
35406,35407,2024,3,30,43817,6148,440.19,30,0,3.7,23.77,5,1,924.39,900.62
35407,35408,2025,6,9,27073,5103,656.21,30,0,3.8,9.94,5,1,2296.75,2286.81
35408,35409,2023,2,3,13125,3892,420.01,5,0,2.3,21.25,2,5,798.02,776.77
35409,35410,2025,2,4,38300,2584,366.67,10,0,1.1,24.15,4,4,1650.0,1625.85
35410,35411,2023,9,5,33744,3191,483.33,25,1,3.0,18.18,1,4,362.5,344.32
35411,35412,2023,2,11,34222,4160,121.31,20,1,1.7,12.82,2,4,194.1,181.28
35412,35413,2025,3,11,34843,2467,789.4,40,0,3.7,7.27,2,5,1420.92,1413.65
35413,35414,2023,5,3,11092,4239,610.28,10,0,4.0,5.14,3,4,1098.5,1093.36
35414,35415,2023,1,27,42751,6536,365.58,5,0,4.7,4.27,4,4,1736.5,1732.23
35415,35416,2024,4,6,20271,7146,408.75,10,0,2.8,4.03,5,1,1839.4,1835.37
35416,35417,2024,7,24,18324,7156,158.73,5,0,1.0,4.66,1,1,452.37,447.71
35417,35418,2023,5,27,24502,3789,766.31,40,0,3.3,8.84,1,3,459.79,450.95
35418,35419,2024,5,10,18207,7061,173.59,0,0,3.0,18.91,5,2,520.77,501.86
35419,35420,2024,9,18,39945,6324,191.44,40,0,4.3,12.56,2,5,344.58,332.02
35420,35421,2024,4,30,40158,5121,448.85,5,0,4.7,6.48,2,3,852.82,846.34
35421,35422,2024,4,4,20853,5257,379.15,0,0,1.6,3.72,2,4,1137.45,1133.73
35422,35423,2025,6,17,47073,5746,678.65,40,0,4.4,13.0,4,1,814.38,801.38
35423,35424,2024,12,11,36832,7432,392.5,40,0,2.2,2.69,1,5,706.5,703.81
35424,35425,2023,5,8,22813,5820,793.88,0,0,1.9,24.39,4,4,3175.52,3151.13
