,product_id,product_category
2941,2661,electronics
2942,5191,sports
2943,6313,sports
2944,7341,home decor
2945,4657,fashion
2946,6042,beauty
2947,1589,sports
2948,2679,footwear
2949,6248,fashion
2950,6500,beauty
2951,6178,electronics
2952,7586,accessories
2953,3308,footwear
2954,4265,home decor
2955,3288,fashion
2956,4238,beauty
2957,1168,footwear
2958,5984,fashion
2959,7218,fashion
2960,1793,beauty
2961,3443,beauty
2962,5825,fashion
2963,4402,home decor
2964,5464,home decor
2965,6845,beauty
2966,3523,home decor
2967,4349,beauty
2968,1852,sports
2969,7985,electronics
2970,5632,accessories
2971,5198,fashion
2972,2775,footwear
2973,6704,beauty
2974,2189,beauty
2975,3493,beauty
2976,4684,electronics
2977,4587,fashion
2978,6966,electronics
2979,1412,home decor
2980,4872,sports
2981,2780,footwear
2982,4843,electronics
2983,4529,electronics
2984,6312,home decor
2985,7505,sports
2986,1339,sports
2987,3331,beauty
2988,4133,accessories
2989,4073,fashion
2990,7396,home decor
2991,7736,beauty
2992,3373,footwear
2993,6758,accessories
2994,1914,accessories
2995,4292,sports
2996,4807,sports
2997,1011,accessories
2998,2972,beauty
2999,7808,fashion
3000,6016,home decor
3001,4274,electronics
3002,2300,sports
3003,2079,accessories
3004,6654,footwear
3005,4707,electronics
3006,2954,electronics
3007,5347,electronics
3008,6437,fashion
3009,3641,sports
3010,5942,electronics
3011,6372,fashion
3012,4709,sports
3013,3246,fashion
3014,7619,home decor
3015,5732,accessories
3016,2425,sports
3017,6593,sports
3018,3278,home decor
3019,1228,beauty
3020,4067,fashion
3021,2741,beauty
3022,5600,accessories
3023,1467,fashion
3024,6906,accessories
3025,5233,accessories
3026,5199,electronics
3027,2330,fashion
3028,3860,sports
3029,4696,sports
3030,7779,accessories
3031,7481,fashion
3032,3608,sports
3033,3350,fashion
3034,4241,footwear
3035,2901,home decor
3036,5741,footwear
3037,5237,sports
3038,2754,footwear
3039,7902,home decor
3040,4451,sports
3041,7455,home decor
3042,1977,sports
3043,3257,fashion
3044,4199,sports
3045,6816,accessories
3046,2127,electronics
3047,5668,home decor
3048,1304,accessories
3049,1097,fashion
3050,6747,footwear
3051,7211,sports
3052,5240,fashion
3053,7409,footwear
3054,3977,beauty
3055,3684,footwear
3056,1700,beauty
3057,5521,footwear
3058,7746,beauty
3059,2239,beauty
3060,1498,fashion
3061,6303,sports
3062,6748,beauty
3063,1091,beauty
3064,6842,fashion
3065,6301,electronics
3066,6562,beauty
3067,3840,electronics
3068,1258,accessories
3069,6574,beauty
3070,5686,fashion
3071,4077,electronics
3072,1374,accessories
3073,6690,sports
3074,4093,electronics
3075,6992,home decor
3076,6340,electronics
3077,6360,footwear
3078,7669,accessories
3079,6101,footwear
3080,7057,home decor
3081,1708,fashion
3082,5847,footwear
3083,7861,accessories
3084,2400,fashion
3085,2124,footwear
3086,5015,beauty
3087,4374,sports
3088,1199,home decor
3089,7089,sports
3090,4373,electronics
3091,6833,beauty
3092,2106,fashion
3093,5383,accessories
3094,2047,beauty
3095,1502,home decor
3096,2909,sports
3097,4484,electronics
3098,3718,electronics
3099,6250,fashion
3100,4152,fashion
3101,5290,footwear
3102,1838,beauty
3103,3974,accessories
3104,6338,accessories
3105,7929,electronics
3106,4766,beauty
3107,6549,beauty
3108,3141,electronics
3109,1629,home decor
3110,7011,accessories
3111,3000,fashion
3112,5840,footwear
3113,4332,footwear
3114,2670,accessories
3115,5495,beauty
3116,2171,home decor
3117,6832,accessories
3118,6820,footwear
3119,1108,electronics
3120,1372,sports
3121,1641,home decor
3122,2220,footwear
3123,2549,footwear
3124,5140,sports
3125,3859,sports
3126,6731,electronics
3127,5665,sports
3128,2693,home decor
3129,3830,beauty
3130,7826,home decor
3131,7934,beauty
3132,1237,beauty
3133,7207,beauty
3134,4477,fashion
3135,4738,fashion
3136,6264,home decor
3137,6249,sports
3138,6238,beauty
3139,6539,footwear
3140,4545,sports
3141,5202,footwear
3142,5081,sports
3143,3379,beauty
3144,2960,sports
3145,7636,footwear
3146,1906,accessories
3147,2998,electronics
3148,5505,footwear
3149,7019,beauty
3150,5467,sports
3151,5540,accessories
3152,6351,home decor
3153,5128,fashion
3154,5884,fashion
3155,2373,accessories
3156,3235,home decor
3157,2885,electronics
3158,7799,accessories
3159,5781,sports
3160,2435,electronics
3161,1136,footwear
3162,3363,accessories
3163,3310,accessories
3164,3585,electronics
3165,7221,electronics
3166,4878,sports
3167,5681,footwear
3168,7427,fashion
3169,1043,electronics
3170,6355,sports
3171,2945,accessories
3172,2911,fashion
3173,7728,sports
3174,2716,beauty
3175,6998,beauty
3176,2522,fashion
3177,1218,accessories
3178,6625,sports
3179,3327,electronics
3180,5883,beauty
3181,1094,sports
3182,1865,beauty
3183,1115,accessories
3184,2408,footwear
3185,4838,footwear
3186,5995,sports
3187,1610,footwear
3188,4315,beauty
3189,6561,electronics
3190,6356,accessories
3191,2099,sports
3192,4245,home decor
3193,6584,footwear
3194,1902,electronics
3195,5963,accessories
3196,1677,accessories
3197,7112,footwear
3198,2046,fashion
3199,4616,home decor
3200,7869,footwear
3201,7677,beauty
3202,3236,beauty
3203,6571,sports
3204,7647,accessories
3205,5303,home decor
3206,4693,footwear
3207,1652,footwear
3208,7621,footwear
3209,7340,footwear
3210,4553,footwear
3211,3618,fashion
3212,5796,beauty
3213,5483,sports
3214,2178,beauty
3215,6750,electronics
3216,7624,footwear
3217,1524,electronics
3218,7777,footwear
3219,1479,accessories
3220,4559,footwear
3221,4278,beauty
3222,2102,footwear
3223,6548,sports
3224,3361,footwear
3225,2185,electronics
3226,4148,home decor
3227,5572,home decor
3228,4809,electronics
3229,3519,home decor
3230,1147,accessories
3231,4858,footwear
3232,6043,beauty
3233,1126,electronics
3234,7497,sports
3235,5662,home decor
3236,3056,electronics
3237,1519,sports
3238,7354,home decor
3239,5196,sports
3240,1455,accessories
3241,5417,beauty
3242,5172,electronics
3243,2126,sports
3244,6127,beauty
3245,4593,fashion
3246,7832,beauty
3247,6985,fashion
3248,4621,accessories
3249,4718,footwear
3250,7534,beauty
3251,2063,accessories
3252,2380,home decor
3253,3658,home decor
3254,6914,accessories
3255,7261,footwear
3256,1070,fashion
3257,6779,sports
3258,1476,electronics
3259,5020,accessories
3260,1148,accessories
3261,5164,home decor
3262,3215,sports
3263,2460,beauty
3264,6550,home decor
3265,3287,accessories
3266,7709,electronics
3267,4282,electronics
3268,6782,fashion
3269,2794,fashion
3270,3989,beauty
3271,4345,fashion
3272,4186,electronics
3273,2823,footwear
3274,3607,sports
3275,3231,home decor
3276,7460,electronics
3277,4102,electronics
3278,2575,beauty
3279,1276,electronics
3280,7457,footwear
3281,3748,footwear
3282,5189,fashion
3283,3936,sports
3284,7138,beauty
3285,1098,fashion
3286,1041,beauty
3287,6732,fashion
3288,2563,electronics
3289,2517,accessories
3290,5176,electronics
3291,1460,fashion
3292,1184,footwear
3293,3009,home decor
3294,4828,fashion
3295,1625,fashion
3296,3468,accessories
3297,2052,electronics
3298,5463,beauty
3299,7264,home decor
3300,4503,sports
3301,4815,fashion
3302,1780,beauty
3303,6843,beauty
3304,7883,home decor
3305,1772,electronics
3306,4866,accessories
3307,6590,home decor
3308,7690,electronics
3309,2022,footwear
3310,2332,electronics
3311,7542,sports
3312,3274,beauty
3313,4814,accessories
3314,4930,accessories
3315,4222,sports
3316,6753,accessories
3317,3693,beauty
3318,1845,home decor
3319,5084,fashion
3320,4586,sports
3321,1402,electronics
3322,2969,electronics
3323,3980,sports
3324,5537,home decor
3325,3863,home decor
3326,2639,beauty
3327,7572,footwear
3328,7043,footwear
3329,2179,home decor
3330,3572,accessories
3331,4547,accessories
3332,1236,beauty
3333,7398,electronics
3334,5782,beauty
3335,1452,accessories
3336,4690,sports
3337,1382,accessories
3338,7552,footwear
3339,3866,beauty
3340,1192,fashion
3341,7748,electronics
3342,4176,sports
3343,6481,accessories
3344,2187,electronics
3345,2805,accessories
3346,2808,accessories
3347,2925,accessories
3348,7536,footwear
3349,7983,fashion
3350,4118,fashion
3351,4507,footwear
3352,3805,accessories
3353,2989,home decor
3354,2492,fashion
3355,1458,accessories
3356,3022,accessories
3357,2602,sports
3358,6968,sports
3359,7193,fashion
3360,7926,electronics
3361,5289,footwear
3362,7893,sports
3363,2730,beauty
3364,3522,fashion
3365,2288,beauty
3366,7922,footwear
3367,1268,sports
3368,3538,electronics
3369,1116,accessories
3370,3565,footwear
3371,2923,electronics
3372,3072,footwear
3373,1211,sports
3374,7680,fashion
3375,6860,electronics
3376,4368,home decor
3377,3667,fashion
3378,6116,fashion
3379,2859,footwear
3380,1055,beauty
3381,2541,fashion
3382,5974,footwear
3383,3168,fashion
3384,1005,sports
3385,5321,beauty
3386,5244,electronics
3387,2257,electronics
3388,5954,home decor
3389,7098,fashion
3390,1090,beauty
3391,7210,home decor
3392,2752,footwear
3393,3081,fashion
3394,7602,beauty
3395,3459,beauty
3396,6940,accessories
3397,7105,footwear
3398,7372,home decor
3399,7192,home decor
3400,1106,accessories
3401,4377,beauty
3402,5360,fashion
3403,4100,beauty
3404,3449,beauty
3405,6800,beauty
3406,5636,electronics
3407,5780,home decor
3408,2023,footwear
3409,3902,electronics
3410,2518,fashion
3411,6523,electronics
3412,3349,accessories
3413,5676,footwear
3414,2695,footwear
3415,3116,footwear
3416,5821,electronics
3417,3941,fashion
3418,2586,fashion
3419,1334,accessories
3420,7397,beauty
3421,5022,accessories
3422,6403,sports
3423,2697,sports
3424,4003,accessories
3425,6946,fashion
3426,3747,fashion
3427,7234,beauty
3428,3211,footwear
3429,6688,electronics
3430,3524,electronics
3431,2055,accessories
3432,6811,home decor
3433,5567,sports
3434,3906,home decor
3435,4435,sports
3436,5949,electronics
3437,7266,home decor
3438,7064,sports
3439,5841,footwear
3440,2402,fashion
3441,5218,beauty
3442,4776,home decor
3443,7260,home decor
3444,1145,home decor
3445,6317,sports
3446,5314,home decor
3447,6286,sports
3448,7454,footwear
3449,1884,beauty
3450,1386,accessories
3451,2862,electronics
3452,1052,beauty
3453,7348,fashion
3454,3357,footwear
3455,3282,footwear
3456,6138,footwear
3457,5948,beauty
3458,5056,sports
3459,6256,electronics
3460,7326,beauty
3461,7474,fashion
3462,6074,accessories
3463,6952,beauty
3464,6640,beauty
3465,5678,home decor
3466,6017,electronics
3467,6219,footwear
3468,3540,footwear
3469,6131,home decor
3470,4792,footwear
3471,3962,sports
3472,1969,accessories
3473,3090,fashion
3474,4763,accessories
3475,5427,footwear
3476,2703,footwear
3477,6390,footwear
3478,5707,footwear
3479,4319,home decor
3480,3673,electronics
3481,6792,footwear
3482,7577,beauty
3483,5596,electronics
3484,1202,accessories
3485,1748,footwear
3486,6977,accessories
3487,2201,sports
3488,6661,beauty
3489,4552,beauty
3490,2004,electronics
3491,6428,sports
3492,3763,beauty
3493,5256,footwear
3494,1158,electronics
3495,3499,sports
3496,5374,beauty
3497,2253,beauty
3498,4970,home decor
3499,6129,home decor
3500,7643,home decor
3501,7265,electronics
3502,1534,beauty
3503,3407,accessories
3504,7220,footwear
3505,3816,fashion
3506,1535,footwear
3507,7720,accessories
3508,1497,beauty
3509,3412,fashion
3510,6624,home decor
3511,1933,footwear
3512,7096,fashion
3513,5279,home decor
3514,2875,fashion
3515,6993,home decor
3516,2000,fashion
3517,6357,sports
3518,5092,sports
3519,5516,electronics
3520,3767,electronics
3521,7725,fashion
3522,2993,home decor
3523,7978,footwear
3524,5856,electronics
3525,1819,electronics
3526,4672,home decor
3527,5834,electronics
3528,5544,home decor
3529,3300,sports
3530,1973,home decor
3531,4407,home decor
3532,1488,electronics
3533,1065,accessories
3534,1877,fashion
3535,5539,sports
3536,7311,beauty
3537,7248,beauty
3538,3069,home decor
3539,1719,beauty
3540,1991,electronics
3541,5195,footwear
3542,1763,footwear
3543,4505,sports
3544,6744,sports
3545,3087,fashion
3546,5073,beauty
3547,2391,footwear
3548,4544,sports
3549,2026,sports
3550,5937,electronics
3551,3891,home decor
3552,3209,electronics
3553,1293,accessories
3554,4412,beauty
3555,4786,beauty
3556,4449,footwear
3557,6960,electronics
3558,6905,electronics
3559,4178,home decor
3560,4768,home decor
3561,3806,sports
3562,5484,beauty
3563,3870,home decor
3564,6841,fashion
3565,6965,fashion
3566,2476,fashion
3567,4129,beauty
3568,5753,fashion
3569,4314,fashion
3570,5357,footwear
3571,5693,beauty
3572,5858,accessories
3573,3079,footwear
3574,7232,home decor
3575,3778,sports
3576,1538,electronics
3577,7023,accessories
3578,4234,electronics
3579,5113,sports
3580,7038,sports
3581,3575,fashion
3582,4742,accessories
3583,3424,beauty
3584,3277,accessories
3585,5477,footwear
3586,1753,footwear
3587,3849,footwear
3588,2515,beauty
3589,7864,electronics
3590,2929,sports
3591,3922,footwear
3592,4431,electronics
3593,2740,home decor
3594,4576,beauty
3595,5773,beauty
3596,1271,beauty
3597,1666,home decor
3598,5991,sports
3599,1879,footwear
3600,3588,beauty
3601,6446,fashion
3602,5705,electronics
3603,6365,accessories
3604,3217,beauty
3605,4247,sports
3606,2280,fashion
3607,1133,electronics
3608,2526,footwear
3609,1291,sports
3610,1526,fashion
3611,2216,home decor
3612,4096,electronics
3613,2877,electronics
3614,7589,accessories
3615,3118,electronics
3616,3314,fashion
3617,5078,fashion
3618,3615,accessories
3619,7294,sports
3620,5887,footwear
3621,7517,fashion
3622,1003,beauty
3623,5861,fashion
3624,5090,sports
3625,7715,electronics
3626,6793,sports
3627,7046,footwear
3628,6029,electronics
3629,3491,sports
3630,7670,fashion
3631,7885,accessories
3632,2671,footwear
3633,4039,sports
3634,5835,fashion
3635,3031,electronics
3636,4619,beauty
3637,7082,sports
3638,7508,fashion
3639,5133,fashion
3640,6931,footwear
3641,3467,beauty
3642,6397,home decor
3643,7406,accessories
3644,3893,sports
3645,2158,footwear
3646,1600,electronics
3647,5104,accessories
3648,7528,home decor
3649,1682,footwear
3650,6458,sports
3651,5689,footwear
3652,2214,sports
3653,7854,electronics
3654,6103,sports
3655,2596,beauty
3656,4596,footwear
3657,3547,footwear
3658,4533,home decor
3659,7377,fashion
3660,7950,fashion
3661,2389,footwear
3662,3464,fashion
3663,2226,electronics
3664,3573,accessories
3665,4620,fashion
3666,1500,footwear
3667,7293,electronics
3668,5425,fashion
3669,6476,electronics
3670,6813,footwear
3671,2652,home decor
3672,2965,fashion
3673,4542,fashion
3674,4710,beauty
3675,6672,electronics
3676,1033,fashion
3677,3094,fashion
3678,5627,footwear
3679,1860,electronics
3680,6737,beauty
3681,4464,electronics
3682,3411,sports
3683,1945,accessories
3684,1691,electronics
3685,7530,accessories
3686,4584,accessories
3687,5318,fashion
3688,1505,sports
3689,1823,fashion
3690,2813,beauty
3691,7405,home decor
3692,1001,fashion
3693,6579,footwear
3694,5165,accessories
3695,4728,sports
3696,2235,fashion
3697,1543,sports
3698,2168,home decor
3699,4574,fashion
3700,5144,electronics
3701,7891,electronics
3702,1037,fashion
3703,3595,sports
3704,1303,beauty
3705,1167,electronics
3706,6831,fashion
3707,3451,sports
3708,5607,footwear
3709,5006,home decor
3710,4420,beauty
3711,5039,electronics
3712,6432,electronics
3713,5160,electronics
3714,6725,fashion
3715,6644,footwear
3716,2768,sports
3717,3992,beauty
3718,1602,beauty
3719,1935,home decor
3720,4165,fashion
3721,5546,footwear
3722,2583,sports
3723,5574,beauty
3724,2354,home decor
3725,1657,home decor
3726,6056,electronics
3727,2233,footwear
3728,2546,accessories
3729,3244,home decor
3730,7167,footwear
3731,2249,home decor
3732,1361,electronics
3733,3561,sports
3734,3699,beauty
3735,7401,fashion
3736,7065,sports
3737,4932,sports
3738,7916,beauty
3739,7250,sports
3740,3229,footwear
3741,5382,accessories
3742,5626,electronics
3743,2642,home decor
3744,1702,sports
3745,5660,electronics
3746,6668,electronics
3747,4626,home decor
3748,6506,accessories
3749,6810,sports
3750,2081,accessories
3751,3007,fashion
3752,7476,footwear
3753,3071,home decor
3754,6941,home decor
3755,4994,beauty
3756,1122,footwear
3757,7469,footwear
3758,6756,sports
3759,3629,fashion
3760,5368,beauty
3761,7051,sports
3762,2471,accessories
3763,7862,beauty
3764,4891,beauty
3765,3896,accessories
3766,5120,beauty
3767,4627,sports
3768,2501,fashion
3769,1490,electronics
3770,1551,fashion
3771,4012,home decor
3772,2455,fashion
3773,4512,home decor
3774,7127,beauty
3775,3345,home decor
3776,2001,footwear
3777,4746,footwear
3778,6651,footwear
3779,4457,electronics
3780,2568,footwear
3781,5771,beauty
3782,2979,accessories
3783,2708,home decor
3784,6202,sports
3785,3394,footwear
3786,6718,accessories
3787,7279,beauty
3788,3753,home decor
3789,1216,sports
3790,5652,electronics
3791,2884,beauty
3792,7933,electronics
3793,1246,electronics
3794,1507,beauty
3795,7767,accessories
3796,2258,sports
3797,2266,home decor
3798,7796,beauty
3799,2922,footwear
3800,2262,sports
3801,4251,sports
3802,2705,accessories
3803,4498,sports
3804,2507,home decor
3805,7148,beauty
3806,1231,accessories
3807,7002,beauty
3808,6659,fashion
3809,7062,accessories
3810,6546,sports
3811,1548,electronics
3812,7289,footwear
3813,3018,sports
3814,3330,accessories
3815,6741,home decor
3816,5944,home decor
3817,6134,beauty
3818,2913,footwear
3819,7578,home decor
3820,7156,footwear
3821,6900,beauty
3822,2592,accessories
3823,2831,accessories
3824,4171,footwear
3825,3839,accessories
3826,6175,accessories
3827,3869,sports
3828,7939,electronics
3829,5284,beauty
3830,2385,fashion
3831,2668,electronics
3832,6648,fashion
3833,5243,footwear
3834,5935,fashion
3835,4751,beauty
3836,4068,beauty
3837,7119,footwear
3838,1457,sports
3839,5304,home decor
3840,5653,sports
3841,4439,sports
3842,4283,footwear
3843,7938,sports
3844,6683,footwear
3845,6125,beauty
3846,6092,beauty
3847,1434,beauty
3848,1376,sports
3849,4348,beauty
3850,4781,beauty
3851,3914,fashion
3852,4253,accessories
3853,2698,home decor
3854,5396,fashion
3855,5788,home decor
3856,3232,accessories
3857,3632,sports
3858,3095,beauty
3859,1723,electronics
3860,2502,accessories
3861,7940,footwear
3862,7575,footwear
3863,3719,sports
3864,6169,accessories
3865,1813,accessories
3866,2669,footwear
3867,5248,beauty
3868,1976,sports
3869,3616,home decor
3870,1570,home decor
3871,7126,home decor
3872,4630,beauty
3873,2702,accessories
3874,3529,electronics
3875,4875,accessories
3876,1068,sports
3877,6705,accessories
3878,7235,home decor
3879,6064,fashion
3880,4362,accessories
3881,5124,beauty
3882,6156,home decor
3883,4582,home decor
3884,5761,home decor
3885,7025,electronics
3886,6488,fashion
3887,2414,accessories
3888,5213,footwear
3889,1000,sports
3890,2296,beauty
3891,7631,accessories
3892,2416,beauty
3893,6770,fashion
3894,7738,footwear
3895,2463,footwear
3896,1078,home decor
3897,2722,accessories
3898,3689,footwear
3899,3717,fashion
3900,4796,accessories
3901,4991,electronics
3902,4011,fashion
3903,2184,electronics
3904,7956,home decor
3905,7513,sports
3906,2694,sports
3907,2193,accessories
3908,4433,electronics
3909,5276,home decor
3910,1815,home decor
3911,7179,sports
3912,3276,home decor
3913,3652,home decor
3914,2114,accessories
3915,3167,footwear
3916,5228,accessories
3917,1577,home decor
3918,3554,sports
3919,7630,sports
3920,1990,footwear
3921,5277,accessories
3922,5298,fashion
3923,3568,beauty
3924,7410,accessories
3925,1470,footwear
3926,4492,sports
3927,3507,accessories
3928,5012,sports
3929,7921,accessories
3930,4212,footwear
3931,4191,sports
3932,6060,footwear
3933,1413,electronics
3934,6487,beauty
3935,1929,sports
3936,4661,home decor
3937,4575,footwear
3938,1919,beauty
3939,1844,beauty
3940,6591,sports
3941,2686,sports
3942,1846,sports
3943,3809,electronics
3944,4637,footwear
3945,7543,footwear
3946,1353,home decor
3947,7890,accessories
3948,5800,sports
3949,7913,footwear
3950,6424,fashion
3951,2932,fashion
3952,1583,home decor
3953,2180,accessories
3954,5466,electronics
3955,1874,sports
3956,2539,accessories
3957,2133,sports
3958,1377,accessories
3959,2051,accessories
3960,5468,beauty
3961,7754,fashion
3962,3628,footwear
3963,4832,sports
3964,7154,electronics
3965,6577,sports
3966,4338,sports
3967,1104,home decor
3968,1614,beauty
3969,2041,accessories
3970,2318,electronics
3971,5429,electronics
3972,7324,footwear
3973,2251,electronics
3974,6848,fashion
3975,7152,electronics
3976,3250,home decor
3977,4711,fashion
3978,6491,beauty
3979,6662,fashion
3980,7368,electronics
3981,3686,accessories
3982,1358,beauty
3983,6105,beauty
3984,5634,accessories
3985,5674,home decor
3986,6702,fashion
3987,1999,home decor
3988,3214,footwear
3989,2842,fashion
3990,4831,accessories
3991,5615,home decor
3992,6720,fashion
3993,6185,fashion
3994,2191,electronics
3995,2581,electronics
3996,7142,home decor
3997,6641,home decor
3998,6745,sports
3999,5559,fashion
4000,1718,fashion
4001,7086,sports
4002,1896,sports
4003,4895,sports
4004,3210,electronics
4005,5416,electronics
4006,1207,electronics
4007,4556,footwear
4008,5642,accessories
4009,3358,sports
4010,4745,home decor
4011,1020,footwear
4012,6913,beauty
4013,3061,sports
4014,3193,home decor
4015,5951,fashion
4016,2570,home decor
4017,7389,beauty
4018,6647,sports
4019,1572,fashion
4020,5453,home decor
4021,7676,home decor
4022,2837,beauty
4023,6619,home decor
4024,3406,electronics
4025,4496,electronics
4026,4287,footwear
4027,3323,accessories
4028,3516,footwear
4029,4313,footwear
4030,3723,sports
4031,5677,sports
4032,7756,home decor
4033,1265,electronics
4034,7604,home decor
4035,1847,electronics
4036,6971,home decor
4037,1730,beauty
4038,1910,home decor
4039,6095,electronics
4040,4557,accessories
4041,6109,home decor
4042,4975,fashion
4043,1387,home decor
4044,3751,home decor
4045,5336,home decor
4046,5601,accessories
4047,5310,sports
4048,2651,home decor
4049,3006,sports
4050,5481,beauty
4051,1194,beauty
4052,4187,accessories
4053,7323,sports
4054,7315,sports
4055,7583,home decor
4056,6308,sports
4057,6032,sports
4058,7408,beauty
4059,4286,footwear
4060,4486,home decor
4061,5407,fashion
4062,4851,fashion
4063,6699,beauty
4064,4164,beauty
4065,3160,beauty
4066,4646,fashion
4067,3402,electronics
4068,7611,beauty
4069,3675,home decor
4070,1706,beauty
4071,2469,home decor
4072,6366,fashion
4073,3560,sports
4074,3944,accessories
4075,7721,fashion
4076,5201,fashion
4077,4177,sports
4078,7740,home decor
4079,4009,fashion
4080,5159,footwear
4081,3754,fashion
4082,5685,footwear
4083,1477,electronics
4084,6221,beauty
4085,5790,home decor
4086,3264,footwear
4087,2062,sports
4088,7201,beauty
4089,4258,accessories
4090,1125,electronics
4091,1799,sports
4092,4898,electronics
4093,6622,beauty
4094,4801,beauty
4095,2461,footwear
4096,7213,fashion
4097,4754,fashion
4098,6039,home decor
4099,6511,electronics
4100,6447,home decor
4101,3156,sports
4102,4017,fashion
4103,1851,sports
4104,6616,footwear
4105,5764,fashion
4106,4393,footwear
4107,5621,fashion
4108,2134,beauty
4109,6415,electronics
4110,4517,sports
4111,5261,footwear
4112,1392,beauty
4113,2942,footwear
4114,3293,accessories
4115,4648,beauty
4116,7887,sports
4117,7510,sports
4118,5758,home decor
4119,1609,electronics
4120,6215,home decor
4121,1946,home decor
4122,3557,home decor
4123,6346,beauty
4124,6232,footwear
4125,6808,beauty
4126,2893,footwear
4127,1053,electronics
4128,6867,electronics
4129,6107,electronics
4130,5785,beauty
4131,1451,accessories
4132,6534,home decor
4133,7968,accessories
4134,1277,accessories
4135,7580,home decor
4136,4202,electronics
4137,5637,fashion
4138,3916,sports
4139,5111,sports
4140,5910,fashion
4141,4931,home decor
4142,7501,home decor
4143,2553,footwear
4144,1836,fashion
4145,7281,sports
4146,6864,footwear
4147,7712,home decor
4148,1139,sports
4149,6987,fashion
4150,6304,fashion
4151,6646,sports
4152,2095,footwear
4153,1957,electronics
4154,6846,home decor
4155,6766,home decor
4156,4391,beauty
4157,7206,sports
4158,3702,sports
4159,6817,fashion
4160,5614,electronics
4161,5278,accessories
4162,5595,home decor
4163,5148,home decor
4164,1149,sports
4165,3452,footwear
4166,1345,accessories
4167,2353,fashion
4168,6573,footwear
4169,2943,home decor
4170,6711,sports
4171,5342,electronics
4172,5860,fashion
4173,5091,footwear
4174,1529,fashion
4175,6381,home decor
4176,5643,electronics
4177,5334,accessories
4178,2630,accessories
4179,2672,footwear
4180,2643,accessories
4181,7814,home decor
4182,2835,footwear
4183,3348,electronics
4184,2732,footwear
4185,7029,sports
4186,6838,sports
4187,1080,footwear
4188,4352,home decor
4189,3395,home decor
4190,2459,fashion
4191,2533,home decor
4192,2198,fashion
4193,6907,fashion
4194,2776,beauty
4195,6235,beauty
4196,5214,beauty
4197,1161,beauty
4198,1715,beauty
4199,5129,footwear
4200,3338,footwear
4201,7074,electronics
4202,2337,fashion
4203,1029,fashion
4204,2440,sports
4205,3399,sports
4206,2895,beauty
4207,4411,beauty
4208,2534,home decor
4209,4936,home decor
4210,2951,sports
4211,4842,accessories
4212,6828,electronics
4213,7070,sports
4214,4818,sports
4215,3016,electronics
4216,3347,footwear
4217,5936,fashion
4218,4057,sports
4219,5451,home decor
4220,2608,electronics
4221,1480,electronics
4222,4266,home decor
4223,6759,electronics
4224,2209,fashion
4225,6805,beauty
4226,4143,sports
4227,5138,fashion
4228,2164,accessories
4229,4052,home decor
4230,3233,home decor
4231,4326,sports
4232,3511,accessories
4233,6742,fashion
4234,2924,home decor
4235,4399,electronics
4236,7996,footwear
4237,7420,accessories
4238,6612,fashion
4239,7999,fashion
4240,6979,accessories
4241,1300,accessories
4242,3711,home decor
4243,7060,electronics
4244,6147,fashion
4245,5640,sports
4246,1925,home decor
4247,2928,beauty
4248,4945,accessories
4249,5370,footwear
4250,4007,beauty
4251,7417,beauty
4252,3528,fashion
4253,7314,home decor
4254,1893,home decor
4255,4518,electronics
4256,6578,footwear
4257,4415,home decor
4258,6610,fashion
4259,4730,home decor
4260,6236,footwear
4261,2750,accessories
4262,2478,electronics
4263,6615,footwear
4264,6133,footwear
4265,5810,home decor
4266,3057,electronics
4267,3792,accessories
4268,4663,footwear
4269,7778,sports
4270,3871,footwear
4271,1661,electronics
4272,6187,electronics
4273,4459,fashion
4274,3469,sports
4275,5888,beauty
4276,3490,accessories
4277,4389,accessories
4278,4041,accessories
4279,6710,electronics
4280,6840,sports
4281,2149,sports
4282,2015,home decor
4283,7651,sports
4284,1514,sports
4285,3549,fashion
4286,2573,accessories
4287,4941,footwear
4288,3334,footwear
4289,1024,footwear
4290,5348,fashion
4291,3556,fashion
4292,2071,footwear
4293,2677,home decor
4294,5430,electronics
4295,3838,accessories
4296,6057,fashion
4297,5326,fashion
4298,5042,sports
4299,1346,accessories
4300,5757,beauty
4301,6136,sports
4302,4896,accessories
4303,5253,beauty
4304,3033,fashion
4305,7655,accessories
4306,3501,fashion
4307,5105,accessories
4308,3444,accessories
4309,1221,beauty
4310,5293,sports
4311,1190,sports
4312,5323,fashion
4313,6528,footwear
4314,2787,sports
4315,7428,accessories
4316,6068,fashion
4317,6119,accessories
4318,6882,accessories
4319,4360,footwear
4320,1227,home decor
4321,1394,home decor
4322,7488,fashion
4323,7432,fashion
4324,3601,fashion
4325,3037,footwear
4326,3584,fashion
4327,4953,footwear
4328,6070,electronics
4329,1040,accessories
4330,6524,accessories
4331,6888,accessories
4332,7989,footwear
4333,5175,beauty
4334,2810,beauty
4335,2246,sports
4336,5067,home decor
4337,2986,footwear
4338,5225,footwear
4339,7628,accessories
4340,2169,fashion
4341,3743,fashion
4342,4328,beauty
4343,1628,home decor
4344,6020,fashion
4345,1285,electronics
4346,3793,sports
4347,3904,accessories
4348,3882,footwear
4349,4034,accessories
4350,7935,electronics
4351,4520,electronics
4352,1568,footwear
4353,3129,sports
4354,2640,home decor
4355,2544,sports
4356,5717,home decor
4357,3824,fashion
4358,7121,footwear
4359,2663,beauty
4360,1352,home decor
4361,6781,electronics
